row_index,sentence_id,aspect,sentence,proxy_label,rating,label_source,sent_pred,teacher
600,4,price,overall worth the extra splurge.,positive,5,rating,2,doc+sentence_consensus
601,2,fit,it's a little loose and boxy around the bust area but overall i think it's a flattering shape.,positive,5,rating,2,doc+sentence_consensus
601,5,fit,i often wear petite sizes but due to other reviews mentioning that the top is short i ordered the regular size and am happy with the length and fit.,positive,5,rating,2,doc+sentence_consensus
603,2,quality,fabric is so soft.,positive,5,rating,2,doc+sentence_consensus
605,5,quality,i like the length and the weight of the fabric.,positive,4,rating,2,doc+sentence_consensus
606,5,fit,fits true-to-size.,positive,5,rating,2,doc+sentence_consensus
607,1,fit,fits well and will look great with skinny jeans.,positive,5,rating,2,doc+sentence_consensus
608,1,fit,they true to size them usually a size 4 to 6 and i got a small and that works.,positive,4,rating,2,doc+sentence_consensus
610,0,fit,Perfect fit!,positive,5,rating,2,doc+sentence_consensus
612,1,fit,i love the fit and the taper of the leg.,positive,5,rating,2,doc+sentence_consensus
613,1,fit,"if you purchased a darker color and were small chested (i.e., you could go braless, since a bra won't work well with the low back and armholes), you might be able to pull this off as a very casual dress.",positive,4,rating,2,doc+sentence_consensus
614,2,fit,"disappointed by the workmanship/quality of the product, especially since the pants fit amazingly and don't sag like other slim fitting black pants tend to do.",negative,2,rating,0,doc+sentence_consensus
614,2,quality,"disappointed by the workmanship/quality of the product, especially since the pants fit amazingly and don't sag like other slim fitting black pants tend to do.",negative,2,rating,0,doc+sentence_consensus
617,2,quality,"the only reason i gave it 4 instead of 5 stars is that the outer shell fabric (the plaid) is a rayon twill that is a little bit lightweight for the silhouette, so it is bagging out a little around the zipper and the pockets.",positive,4,rating,2,doc+sentence_consensus
617,3,quality,i'm hoping the quality will hold up.,positive,4,rating,2,doc+sentence_consensus
618,0,fit,This swimsuit fits exactly as i had hoped.,positive,5,rating,2,doc+sentence_consensus
618,2,quality,it is well made with thick (but not too thick) lined material.,positive,5,rating,2,doc+sentence_consensus
622,1,quality,"just the right fabric, not too thick.",positive,5,rating,2,doc+sentence_consensus
622,4,fit,"they stretch out quickly so if you are in between sized, choose the smaller one.",positive,5,rating,2,doc+sentence_consensus
623,2,quality,"when the black pants arrived, they were a full three inches shorter than the red ones (which were also 6p), and the fabric did not feel anywhere close to the same quality.",negative,2,rating,0,doc+sentence_consensus
623,2,shipping,"when the black pants arrived, they were a full three inches shorter than the red ones (which were also 6p), and the fabric did not feel anywhere close to the same quality.",negative,2,rating,0,doc+sentence_consensus
626,0,fit,"I put this runs small but it's a little more tts, except the arms are very slim!",positive,5,rating,2,doc+sentence_consensus
626,2,fit,length wise it fit me a bit longer than this model and i'm a petite.,positive,5,rating,2,doc+sentence_consensus
628,0,fit,Love the fabric fit and cut of this skirt.,positive,5,rating,2,doc+sentence_consensus
628,0,quality,Love the fabric fit and cut of this skirt.,positive,5,rating,2,doc+sentence_consensus
628,1,fit,it hits at just the perfect spot but runs a little large and is more flattering when sizing down (atleast on me) .,positive,5,rating,2,doc+sentence_consensus
629,1,fit,"it fits perfectly and is flattering in the right places, it doesn't show too much cleavage and is modest enough for family events.",positive,5,rating,2,doc+sentence_consensus
634,1,fit,they fit well and have nice slim look.,positive,5,rating,2,doc+sentence_consensus
634,2,fit,"the bottom of the legs seems to fit a little slimmer on me than in the picture, but they aren't too tight.",positive,5,rating,2,doc+sentence_consensus
635,1,fit,amazing fit.,positive,5,rating,2,doc+sentence_consensus
635,3,quality,"the
quality is amazing.",positive,5,rating,2,doc+sentence_consensus
637,0,quality,"Great swimsuit, love the fabric and pattern.",positive,4,rating,2,doc+sentence_consensus
639,1,fit,but it's basically cut for model-sized people only.,negative,2,rating,0,doc+sentence_consensus
641,1,quality,nice fabric.,positive,4,rating,2,doc+sentence_consensus
641,4,fit,i'm a size 4.,positive,4,rating,2,doc+sentence_consensus
641,6,fit,they fit fine in the waist and bum but they are tight around my calves.,positive,4,rating,2,doc+sentence_consensus
642,1,quality,this is why i love retailer the quality is amazing.,positive,5,rating,2,doc+sentence_consensus
642,4,fit,i'm a 34ddd i ordered the large and it's perfect.,positive,5,rating,2,doc+sentence_consensus
643,0,price,Sale price is a great price for a cute cover-up.,positive,5,rating,2,doc+sentence_consensus
643,2,fit,"this is a ""i want to show off my cute underwear/bikini/cross-fit bod while i go get a cold pressed juice in venice"" kind of dress.",positive,5,rating,2,doc+sentence_consensus
643,4,fit,"runs small btw, so size up.",positive,5,rating,2,doc+sentence_consensus
644,0,fit,These fit me really well.,positive,5,rating,2,doc+sentence_consensus
644,3,fit,the trousers have some stretch for a better fit.,positive,5,rating,2,doc+sentence_consensus
644,4,fit,the only downside is that i had go them hemmed (bought regular size).,positive,5,rating,2,doc+sentence_consensus
645,2,fit,"of course the size 2 after a few hours of wearing had completely stretched out, was bagging in the crotch area, sliding around on my waist and creasing badly behind the knees.",negative,2,rating,0,doc+sentence_consensus
646,0,quality,"The material and construction of the pants are great, but the length is just plain awkward.",neutral,3,model_relabel,1,doc+sentence_consensus
646,3,fit,"also i'm usually a size 6 (5'4"", 125lbs) and these were a little baggy around the waist and hips.",neutral,3,model_relabel,1,doc+sentence_consensus
647,1,fit,i bought in a size 12 regular length.,positive,5,rating,2,doc+sentence_consensus
647,2,fit,"they are perfect, both in fit and quality.",positive,5,rating,2,doc+sentence_consensus
647,2,quality,"they are perfect, both in fit and quality.",positive,5,rating,2,doc+sentence_consensus
649,1,fit,"they are actually very cute, and fit in the waist/legs, but in the crotch area, as another reviewer mentioned, they could fit a little better.",positive,4,rating,2,doc+sentence_consensus
650,2,fit,"the xs regular fits me better than the s petite, which is a bit short.",positive,4,rating,2,doc+sentence_consensus
651,2,fit,"i'm usually xs or small, and bought the small.",positive,4,rating,2,doc+sentence_consensus
651,3,fit,"they did not have an xs available so i can't compare, but the small was flattering and comfortable.",positive,4,rating,2,doc+sentence_consensus
652,2,quality,comfortable material.,positive,5,rating,2,doc+sentence_consensus
653,1,fit,"i'm 5'10"" and tried both the petite (thinking it would fall more like a midi), and the regular, hoping it would fit like a maxi should.",positive,5,rating,2,doc+sentence_consensus
656,0,price,This cardigan is very cute in the picture and i really wanted to love it but it just didn't seem worth the price.,neutral,3,model_relabel,1,doc+sentence_consensus
659,4,fit,"the size does run large - i normally wear a large at retailer, and i got this in a medium.",positive,5,rating,2,doc+sentence_consensus
663,2,fit,"i'm normally a size 12, but based on the reviews i initially tried on a medium.",positive,4,rating,2,doc+sentence_consensus
663,4,fit,so i tried on the small and that fit perfectly.,positive,4,rating,2,doc+sentence_consensus
664,0,fit,"Loved the style, ordered my normal m- fit tts though i thought i would potentially taper the sides to make less boxy (with a larger bust and shoulders, boxiness is unflattering).",neutral,3,model_relabel,1,doc+sentence_consensus
666,2,fit,"i'm about 140 lbs and usually wear a size s or m, but i tried the s on and decided to size down to an xs, because the linen flowy fabric lays a bit wide when on the body; however, the s would have worked, too!",positive,5,rating,2,doc+sentence_consensus
666,2,quality,"i'm about 140 lbs and usually wear a size s or m, but i tried the s on and decided to size down to an xs, because the linen flowy fabric lays a bit wide when on the body; however, the s would have worked, too!",positive,5,rating,2,doc+sentence_consensus
666,3,fit,i'd say size down if you prefer your clothes a tiny bit more fitted.,positive,5,rating,2,doc+sentence_consensus
666,4,quality,"the fabric is beautiful and lightweight, even though there is more",positive,5,rating,2,doc+sentence_consensus
667,1,fit,the color and fit is much prettier than the way it is photographed here.,positive,5,rating,2,doc+sentence_consensus
668,2,fit,i ordered an xs and it's more like a medium or large.,negative,2,rating,0,doc+sentence_consensus
669,0,fit,"I got this in blue and also in white, both size medium.",positive,5,rating,2,doc+sentence_consensus
669,3,fit,"but it does, so consider this when you order, depending upon how you want it to fit.",positive,5,rating,2,doc+sentence_consensus
670,1,fit,"i am 5'2"" and 105 lbs and the xs fits about the same in length but not nearly voluminous.",positive,3,model_relabel,2,doc+sentence_consensus
671,0,fit,I ordered the white solid & the white w/blue stripes versions in size xl.,positive,4,rating,2,doc+sentence_consensus
671,1,fit,both fit me true to size.,positive,4,rating,2,doc+sentence_consensus
671,2,fit,the fit matches the model's photos.,positive,4,rating,2,doc+sentence_consensus
671,3,price,i got these on sale and they're worth that price.,positive,4,rating,2,doc+sentence_consensus
672,3,fit,i normally wear a small but ended up buying the medium (2).,positive,5,rating,2,doc+sentence_consensus
672,4,fit,"the small fit me but was a little too short (for reference i am 5'8"").",positive,5,rating,2,doc+sentence_consensus
673,0,fit,The colors and print are absolutely beautiful and i'm quite heartbroken that this suit just doesn't fit.,neutral,3,model_relabel,1,doc+sentence_consensus
673,3,quality,"the strange thing is that there seemed to be too much fabric on top, lots of ruching and thicker straps than i would normally go for, and while i'm only around a b",neutral,3,model_relabel,1,doc+sentence_consensus
674,1,quality,i wish it were a little bit softer and heavier - the fabric is pretty lightweight - but it layers beautifully and will be a staple for me this season.,positive,5,rating,2,doc+sentence_consensus
675,1,fit,"i ordered a size down from my normal, and even then, i was swimming in it.",negative,2,rating,0,doc+sentence_consensus
677,1,price,"the deal is, this tee is pricey for sure, but in my opinion, it is worth it!",positive,5,rating,2,doc+sentence_consensus
677,3,fit,"everything about this tee is perfect and classic: the elbow sleeves, the nice neckline, and the semi-boxy, semi-cropped fit.",positive,5,rating,2,doc+sentence_consensus
