row_index,sentence_id,aspect,sentence,proxy_label,rating,label_source
3787,5,fit,"it went from loose and flowy, like on the model, to little booty shorts and a body suit...not the look i was going for.",negative,2,rating
3788,1,fit,love how it fits the length everything about it.,positive,5,rating
3788,2,fit,"it is true to size and it looks very flattering, i will be wearing it for my anniversary date with my husband.",positive,5,rating
3788,4,fit,"i am 130 lbs, 34d, and the size 6 fit perfectly!",positive,5,rating
3789,0,quality,"This dress is super sweet, but also unique with the reversed fabric on the skirt.",positive,4,rating
3789,1,fit,"it is true to size, unlike a lot of retailer clothes that seem to be boxy/run big.",positive,4,rating
3789,2,quality,the fabric bunches a little bit at the waist though -- that's my only complaint.,positive,4,rating
3790,0,price,"This top is very pretty and looks expensive and as pictured
nice pattern and could be dressed up or down
the gathered neck is beautiful and has a bit if a stretch 
however, the back of the top has strange bat wing-like design element that seem unnecessary and distract from the elegance of the rest if the top
sadly, i think i may send it back.",positive,4,rating
3791,3,quality,"the fabric is stiffer that i expected, and therefore it doesn't drape nicely on the shoulders and through the torso.",positive,4,rating
3792,1,fit,the fit was just right and it is made well.,positive,5,rating
3793,0,fit,Sized up due to my 36ddd breastfeeding bust and the 14 for perfectly.,positive,4,rating
3794,0,fit,"After reading the other reviews, i took a chance and ordered the peach one and the blue (red?) one in large.",positive,5,rating
3796,0,quality,"Beautiful crepey fabric, lovely color.",positive,4,rating
3796,2,fit,the ruching across the back makes the fit very loose and blousy.,positive,4,rating
3796,4,quality,"but it's comfortable (will probably be more so after a wash to get that stiffy factory fabric finish feeling out), and versatile.",positive,4,rating
3797,1,fit,"the fit is perfect, the cut is feminine and flirty but not too showy and bare.",positive,5,rating
3797,3,price,"i think it's worth the price, which i have to admit, i was hesitant about.",positive,5,rating
3797,8,fit,"for reference, i'm 5'3"" and weigh 110 lbs and i purchased a size 2, but i think a",positive,5,rating
3798,0,fit,Someone recommended to size up if u have large breast and i am glad i did!,positive,5,rating
3798,1,fit,it fits like a dream!,positive,5,rating
3799,1,fit,i am a size 12 with about a 36b-c bust.,positive,5,rating
3801,1,quality,fabric and construction are beautiful and high quality.,positive,4,rating
3801,6,fit,i may exchange it for a regular size because it is such a beautiful dress!,positive,4,rating
3802,0,fit,"I wanted to like this romper, it is very cute and colorful, but to top was overywhelming for my size and made me look even shorter.",neutral,3,model_relabel
3804,2,quality,it hangs well and is a substantial but airy fabric.,positive,4,rating
3805,2,price,"it looked odd on me...a little too short on the bottom, a bit too big on top and overall i thought the material looked cheap for the price.",negative,2,rating
3805,2,quality,"it looked odd on me...a little too short on the bottom, a bit too big on top and overall i thought the material looked cheap for the price.",negative,2,rating
3806,1,fit,"i'm 5'5"" tall, 145 lbs, and 38-32-40 and the pilcro hyphen chinos and stet chinos fit me perfectly, if a bit loose in the size 30.",positive,4,rating
3806,2,fit,the size 30 in this flare pant was snug in the hips and waist and loose in the thighs and legs.,positive,4,rating
3807,4,fit,i got an xs/s and it fits perfectly.,neutral,3,model_relabel
3807,6,fit,i usually wear a medium in most things and am a size 8.,neutral,3,model_relabel
3808,2,fit,"the sleeves are now too tight, and it is much shorter.",negative,1,rating
3810,5,fit,"i got a medium, but i could have possibly gone with a small.",positive,4,rating
3810,7,fit,"since i'm on the shorter size, i can't imagine it would be too much of an issue for others.",positive,4,rating
3811,1,fit,it is an unmistakable image of the matterhorn and the small town of zermatt is at its base.,negative,2,rating
3812,0,fit,"Like other ladies have mentioned, this dress runs small in the chest and waist region.",positive,4,rating
3812,1,fit,"you must size up!
__________
pros:
- flattering fit and flow.",positive,4,rating
3812,2,fit,"hides lumps and bumps.
- cut at the neck and back is cute and didn't make me look chunky surprisingly.
- little red polka dots aren't overwhelmingly at all and add a nice retro feel.
- good overall length.
- usa made!
__________
cons:
- runs small in the chest and waist.",positive,4,rating
3812,3,fit,"i'm a 36c, hourglass, 170 lbs and normally can wear a size 10 in tops",positive,4,rating
3813,0,fit,This fits so perfect!,positive,5,rating
3813,1,quality,"it is light fabric, not clingy.",positive,5,rating
3813,3,quality,i am 5'4 120lbs with athletic build.,positive,5,rating
3814,0,fit,This dress fits so perfectly.,positive,5,rating
3814,3,quality,great quality.,positive,5,rating
3815,0,fit,"This romper was so cute and with the great reviews i thought i needed to try it...but once trying it on i realized it was an odd fit, there is not enough fabric to make it look as relaxed as it does on the model.",positive,4,rating
3815,0,quality,"This romper was so cute and with the great reviews i thought i needed to try it...but once trying it on i realized it was an odd fit, there is not enough fabric to make it look as relaxed as it does on the model.",positive,4,rating
3816,2,fit,"i'm 5'4"" around 130lbs and i bought both a small and a medium to try.",positive,5,rating
3816,3,fit,the medium fit best.,positive,5,rating
3816,6,quality,the material is light but nothing see thru about it.,positive,5,rating
3817,1,fit,it's beautiful and the fit is perfect!,positive,5,rating
3818,1,fit,i'm 5'4 and around 108 lbs with narrow hips--the 25 fits perfectly.,positive,5,rating
3819,3,fit,"i am usually between two sizes at retailer, depending on the brand, and ended up going with the smaller size.",positive,5,rating
3819,4,fit,"they're not really a size too big, but would've been a little too roomy/baggy in the waist, had i not purchased the smaller.",positive,5,rating
3820,1,fit,i ordered a s and would say that it is true to size.,positive,5,rating
3820,3,price,"it is expensive at full price, but i purchased it with a promotional discount.",positive,5,rating
3822,1,quality,i got the blue and orange and love the combination of the top fabric and the flowy skirt.,positive,4,rating
3823,2,fit,"it is slightly short waisted in my opinion and runs a little small, but my usual medium worked for me.",positive,4,rating
3824,2,fit,they are really comfortable but they do stretch so size down for sure.,positive,5,rating
3824,4,quality,pants that aren't chino fabric but wear a 28 in designer jeans.,positive,5,rating
3826,1,fit,"i found it to run a little bit large - i expected the small to fit, but the xs fit me better (better fit in armholes and also less billowy).",neutral,3,model_relabel
3826,4,quality,"the flaws (in my opinion) are that it is dry clean only, the skirt is not lined (and should be), and it's a bit overpriced for the quality.",neutral,3,model_relabel
3827,3,price,perfect jacket at a great price.,positive,5,rating
3828,1,quality,they were also at least two sizes larger than marked and very flimsy material.,negative,1,rating
3829,0,price,I agree with those who thought this material looked a little cheap.,neutral,3,model_relabel
3829,0,quality,I agree with those who thought this material looked a little cheap.,neutral,3,model_relabel
3829,1,quality,"i ordered the white knowing about the sleeves and thought i'd like the slits, but the material + sleeves definitely gave an undesired pirate vibe.",neutral,3,model_relabel
3829,2,fit,true to size.,neutral,3,model_relabel
3830,1,fit,"i got the red in a small, and although one reviewer said that she did not like that the top and bottom are two different materials i actually think it's super cute.",positive,5,rating
3830,2,price,"not sure if i would pay the full price, but the 20% off sale made it worth it.",positive,5,rating
3833,1,fit,this particular style seemed to run pretty small.,negative,2,rating
3833,2,fit,"too, i always size up in white jeans, and even the size up that i had ordered were just too tight.",negative,2,rating
3834,4,price,regardless though i would definitely recommend this especially for the price.,positive,4,rating
3835,0,fit,"Really wanted to luv this top buttt it ran small in arm length & in the front, bottom...backside was perfect coverage...also most important this top is see-through!",negative,1,rating
3836,0,quality,The top is totally see through and fabric some what itchy.,negative,2,rating
3836,1,price,it also feels cheap to the touch.,negative,2,rating
3836,2,price,i love the idea but can't keep it for this price...i'm a shorty so i'd have to hem it too!,negative,2,rating
3837,3,fit,it is true to size.,positive,5,rating
3837,6,fit,i ordered 2 sizes just in case the sizing was off - an xxs and xxs.,positive,5,rating
3838,1,fit,i like that it is somewhat form fitting but also has a nice swing to it.,positive,4,rating
3838,3,quality,"bought a similar maeve dress last year and it was all cotton like and soft, this one has a soft top but a different material on the bottom.",positive,4,rating
3839,0,fit,I'm baffled why none of the other reviewers have mentioned how large these pants are.,negative,1,rating
3839,1,fit,"i ordered the petite small, and i'm always a small.",negative,1,rating
3839,3,fit,i felt like i had on a large.,negative,1,rating
3839,4,fit,"i like the thin material and color, and i'm sad that they are so large.",negative,1,rating
3839,4,quality,"i like the thin material and color, and i'm sad that they are so large.",negative,1,rating
3841,1,fit,"very flattering, slightly loose across the tummy.",positive,5,rating
3843,0,fit,Love the color and design but way to small.,neutral,3,model_relabel
